STRNG 101,Viola: Secondary,1
STRNG 102,Violoncello: Secondary,1
STRNG 103,Double Bass: Secondary,1
STRNG 104,Guitar: Secondary,1
STRNG 105,Harp: Secondary,1
STRNG 110,Violin: Secondary,2
STRNG 111,Viola: Secondary,2
STRNG 112,Violoncello: Secondary,2
STRNG 113,Double Bass: Secondary,2
STRNG 114,Guitar: Secondary,2
STRNG 115,Harp: Secondary,2
THEA 100,The Art of the Theatre,3
THEA 101N,Performance and Society,3
THEA 102,Fundamentals of Acting,3
THEA 105,Introduction to Theatre,3
THEA 105H,Introduction to Theatre,3
THEA 107,Introduction to Dramatic Structure,3
THEA 111,The Fundamentals of Singing and Vocal Production,3
THEA 112,Introduction to Musical Theatre,3
THEA 189,"Principles of Stagecraft, A Look Behind the Curtain",1.5
THEA 197Z,Special Topics - Linked Courses,3
THEA 207,Gender and Theatre,3
THEA 208,Workshop: Theatre in Diverse Cultures,3
THEA 403,20th Century Theatre History,3
VOICE 100,Voice: Secondary,1
VOICE 110,Voice: Secondary,2
WMNST 106N,"Representing Women and Gender in Literature, Art and Popular Cultures",3
WMNST 106Q,"Representing Women and Gender in Literature, Art and Popular Cultures",3
WMNST 175N,"Fashion, Gender, and Identity",3
WMNST 207N,"LGBTQ+ Identity, Culture and The Arts",3
WMNST 225N,Sexuality and Modern Visual Culture,3
WMNST 240Q,Artistic Patronage in Europe,3
WWNDS 100,Flute: Secondary,1
WWNDS 101,Oboe: Secondary,1
WWNDS 102,Clarinet: Secondary,1
WWNDS 103,Bassoon: Secondary,1
WWNDS 104,Saxophone: Secondary,1
WWNDS 110,Flute: Secondary,2
WWNDS 111,Oboe: Secondary,2
WWNDS 112,Clarinet: Secondary,2
WWNDS 113,Bassoon: Secondary,2
WWNDS 114,Saxophone: Secondary,2
,,
AA 130N,Creative Arts Therapy Applications,3
ASIA 106N,"Asian Traditions of Health, Medicine, and the Body",3
BBH 48,Values and Health Behavior,1.5
BBH 101,Introduction to Biobehavioral Health,3
BBH 101H,Introduction to Biobehavioral Health,3
BBH 102S,"Values, Health, & Academic Success",3
BBH 119,"Behavior, Health, and Disease",3
BBH 130,Strategies for Addressing the Obesity and Diabetes Epidemics,3
BBH 143,"Drugs, Behavior, and Health",3
BBH 146,Introduction to Health and Human Sexuality,3
BBH 150N,Safe and Sound: The Intersection of Criminal Justice and Public Health,3
BBH 458,Critical Feminist Issues in Reproduction,3
BIOL 160N,Fitness with Exercise Physiology,3
CE 254,Personal & Occupational Safety,3
CI 105N,"Improv Theater, Curriculum & Instruction",3
CMAS 258N,Introduction to Child Maltreatment and Advocacy Studies,3
CRIMJ 150N,Safe and Sound: The Intersection of Criminal Justice and Public Health,3
CSD 100,"Preventing Vocal Abuse, Misuse, and Disorders",3
CSD 101,Preventing Hearing Loss,1.5
DANCE 170,Dance Conditioning,1.5
DANCE 270,Introduction to Bartenieff Fundamentals,3
DANCE 270Z,Introduction to Bartenieff Fundamentals,3
ENGL 161N,The Pursuit of Happiness in American Life: Historical Literature and Modern Practice,3
FDSC 105,Food Facts and Fads,3
HDFS 101N,Helping People: Introduction to Understanding Social Problems & How to Help,3
HDFS 101S,"""Helping People:"" Introduction to Understanding Social Problems & How to Help",3
HDFS 108N,Art and Science of Human Flourishing,3
HDFS 210Z,"Ethnicity, Health and Aging",3
HDFS 249N,Adult Development and Aging,3
HDFS 258N,Introduction to Child Maltreatment and Advocacy Studies,3
HIST 162N,The Pursuit of Happiness in American Life: Historical Literature and Modern Practice,3
HM 208,"Social, Cultural, and Health Influences of Alcohol",1.5
HM 209,Alcohol & Cuisine: Culture & Responsible Service,1.5
HPA 57,Consumer Choices in Health Care,3
KINES 1,Introduction to Outdoor Pursuits,1.5-3
KINES 1Z,Introduction to Outdoor Pursuits -LINKED,1.5-3
KINES 4,Principles of Fly Tying and Fly Fishing for Trout,1.5
KINES 6,Cycle Conditioning,1.5-3
KINES 10,Techniques in Rock Climbing,1.5
KINES 10A,Lead Rock Climbing,1.5
KINES 11,Snowsports: Downhill Skiing,1.5
KINES 11A,Intermediate Downhill Skiing,1
KINES 12,Snowsports: Snowboarding,1.5
KINES 13,"First Aid & Safety, CPR/AED",1.5
KINES 17,Ballroom Dance,1.5
KINES 20,Modern Dance,1.5
KINES 24,Lifetime Sports,3
KINES 25,Introduction to Court Sports,1.5
KINES 26,Archery/Indoor & Outdoor,1.5
KINES 27,Badminton,1.5
KINES 29,Golf I,1-1.5
KINES 29A,Golf II,1.5
KINES 29B,Total Golf,1.5-3
KINES 29C,Total Golf in Pennsylvania,3
KINES 41,Handball,1.5
KINES 42,Ice Skating,1.5
KINES 44,Racquetball I,1.5
KINES 45,NAUI Basic SCUBA,1.5
KINES 45A,PADI Basic SCUBA,1.5
KINES 46,Squash I,1-1.5
KINES 47A,Beginning Swimming,1.5
KINES 47B,Intermediate Swimming,1.5
KINES 48,Tennis I,1.5
KINES 50,Lifeguarding,3
KINES 56,Introduction to Martial Arts,1.5
KINES 57,Personal Defense,1.5
KINES 58,Judo I,1.5
KINES 59,Introduction to Karate,1.5
KINES 61,Fitness Theory and Practice,3
KINES 61S,Fitness Theory and Practice,3
KINES 62,Introduction to Cardiovascular Activities,1.5
KINES 63,Aerobic Dance,1.5
KINES 65,Lifetime Jogging,1.5
KINES 67,Physical Conditioning,1.5
KINES 68,Resistance Training,1.5
KINES 70,Swim Conditioning,1.5
KINES 72,Walking for Fitness,1.5
KINES 76,Introduction to Tai Chi Ch'uan,1.5
KINES 77,Yoga for a Lifetime,1.5
KINES 77A,Advanced Yoga Practice,1.5
KINES 81,Wellness Theory,3
KINES 82,Action Methods for Stress Management,3
KINES 83,Exercise for Stress Management,1.5
KINES 84,Fitness for Life,1.5-3
KINES 84Z,Fitness for Life - Linked,3
KINES 88,Varsity Sport Experience,1.5-3
KINES 89,Wilderness Experience,3
KINES 90,Indoor Team Sports,3
KINES 90A,Introduction to Team Sports/Indoor - Volleyball,1.5
KINES 90B,Introduction to Team Sports/Indoor - Basketball,1.5
KINES 90C,Introduction to Team Sports/Indoor - Team Handball,1.5
KINES 91A,Introduction to Outdoor Team Sports-Soccer,1.5
KINES 91C,Introduction to Outdoor Team Sports-Rugby,1.5
KINES 91D,Introduction to Outdoor Team Sports - Ultimate,1.5
KINES 92,Personal Fitness and Wellness,3
KINES 93,Enhancing Mastery in Physical Activity,1.5-3
KINES 96,Independent Study in Physical Activity,0.5-3
KINES 160N,Fitness with Exercise Physiology,3
KINES 222N,Science and Politics of the Female Athlete,3
KINES 303,Emergency Care - First Aid/Safety/AED,3
KINES 405N,Bicycling Culture and Urban Design,3
LARCH 405N,Bicycling Culture and Urban Design,3
NURS 203,First Aid and CPR,3
NURS 325N,Health and Environmental Sustainability,3
NURS 407,Drugs of Abuse and Mental Health Issues,3
NURS 464,Dying and Death,3
NUTR 100,Nutrition Applications for a Healthy Lifestyle,3
NUTR 175,Healthy Food for All: Factors that Influence What we Eat in the US,3
NUTR 175Z,Healthy Food for All: Factors that Influence What we Eat in the US - LINKED,3
NUTR 251,Introductory Principles of Nutrition,3
PHIL 137N,Introduction to Philosophy through Health and Sport,3
PLSC 222N,Science and Politics of the Female Athlete,3
PUBPL 222N,Science and Politics of the Female Athlete,3
RHS 226,College Student Mental Health and Wellness,3
RPTM 1,Introduction to Outdoor Pursuits,1.5-3
RPTM 1Z,Introduction to Outdoor Pursuits -LINKED,1.5-3
RPTM 140,Outdoor School Field Experience,2
RPTM 280,Wilderness First Aid,1
SCIED 140,Outdoor School Field Experience,2
SOC 150N,"Healthy People, Healthy Society",3
SOC 258N,Introduction to Child Maltreatment and Advocacy Studies,3
STS 105,Food Facts and Fads,3
SUST 325N,Health and Environmental Sustainability,3
VBSC 130,Understanding Human Disease,3
WMNST 458,Critical Feminist Issues in Reproduction,3
,,
AA 193N,The Craft of Comics,3
AAS 100N,Introduction to Asian American Studies,3
AFAM S97I,Special Topics - InterDomain,3
AFAM 83,First-Year Seminar in African American Studies,3
AFAM 100N,Black Freedom Struggles,3
AFAM 101N,African American Women,3
AFAM 102,Women of the African Diaspora,3
AFAM 103,Racism and Sexism,3
AFAM 105N,Afro-Latin America: Race and Revolution,3
AFAM 110N,Introduction to African American Studies,3
AFAM 111N,Introduction to Anti-Black racism in the United States: The African American Experience,3
AFAM 114N,"Race, Gender and Sport",3
AFAM 116,Muslims in America,3
AFAM 126N,The Popular Arts in America: The History of Hip-Hop,3
AFAM 139,African American Literature,3
AFAM 145,African Diaspora Religions and Spiritualities,3
AFAM 146,"The Life and Thought of Martin Luther King, Jr.",3
AFAM 147,The Life and Thought of Malcolm X,3
AFAM 152,African American History,3
AFAM 164,The History of Brazil,3
AFAM 210,"Freedom's First Generation: African American Life and Work, from the Civil War to World War II",3
AFAM 211,Slavery and Freedom in the Black Atlantic,3
AFAM 213Y,African American Women's History,3
AFAM 226N,Critical Approaches to Hip-Hop,3
AFAM 250,Introduction to the Caribbean,3
AFAM 280,Historical Ethnography of Freedom,3
AFAM 364N,Black & White Sexuality,3
AFAM 435N,Black Ecologies,3
AFR 110N,Introduction to Contemporary Africa,3
AFR 150,Africa in Cinema,3
AFR 191,Early African History,3
AFR 192,Modern African History,3
AFR 192H,Modern African History,3
AFR 202N,"Women, Gender, and Feminisms in Africa",3
AFR 230N,Language and Social Justice,3
AFR 435N,Black Ecologies,3
AFR 449,Sport in African History,3
AG 160,Introduction into Ethics and Issues in Agriculture,3
AG 160S,Introduction to Ethics and Issues in Agriculture,3
AG 180N,"Contemporary Issues in Food, Ag, Natural Resources, and Human Sciences",3
AMST 3,The American Nation: Historical Perspectives,3
AMST 50,The Literature and Lore of Mining,3
AMST 83,First-Year Seminar in American Studies,3
AMST 100,Introduction to American Studies,3
AMST 100Y,Introduction to American Studies,3
AMST 103,American Masculinities,3
AMST 104,Women and the American Experience,3
AMST 105,American Popular Culture and Folklife,3
AMST 106N,The Mass Media and Society,3
AMST 127,Introduction to U.S. Latina/o History,3
AMST 134,American Comedy,3
AMST 135,Alternative Voices in American Literature,3
AMST 140Y,Religion in American Life and Thought,3
AMST 150,America in the 1960s: An Introduction,3
AMST 150N,"Western Pennsylvania Art, Literature, and Culture",3
AMST 151N,Technology and Society in American History,3
AMST 155,American Business History,3
AMST 160N,Introduction to Asian American Studies,3
AMST 161,The Battle of Gettysburg in American Historical Memory,3
AMST 161N,"Chinese in America, Americans in China",3
AMST 170N,Introduction to American Folklore,3
AMST 226N,Critical Approaches to Hip-Hop,3
AMST 307N,American Art and Society,3
AMST 308N,American Architecture,3
AMST 309N,American Material Culture,3
ANTH 2N,World Archaeology,3
ANTH 9N,Rise of Civilization in the Old World,3
ANTH 45N,Cultural Diversity: A Global Perspective,3
ANTH 45Q,Cultural Diversity: A Global Perspective,3
ANTH 60N,Society and Cultures in Modern Israel,3
ANTH 129N,Chocolate Worlds,3
ANTH 220,Anthropology and Art/ifacts,3
ANTH 221N,Ancient Maya: Sacred Blood & Conjured Serpent,3
ANTH 223N,European Prehistory,3
ANTH 434N,Black Ecologies,3
APLNG 200,"Introduction to Language, Culture, and Social Interaction",3
APLNG 210,Global English,3
APLNG 220N,Multilingual Lives: Stories of Language and Culture Learning,3
APLNG 230N,Language and Social Justice,3
APLNG 260,LANGUAGE AND TECHNOLOGY,3
APLNG 280N,Conducting International Comparative Research,3
ARAB 110,"Arab Language, Cultures, and Current Topics",3
ARAB 164,Introduction to the Qur'an,3
ARAB 165,"Islamic States, Societies and Cultures c. 600-1500",3
ARTH 115N,Arts of Love,3
ARTH 202N,Renaissance to Modern Architecture,3
ARTH 224N,Authors and Artists,3
ARTH 225N,Sexuality and Modern Visual Culture,3
ARTH 292N,Witches and Witchcraft from the Middle Ages to the Present,3
ARTH 307N,American Art and Society,3
ARTH 308N,American Architecture,3
ASIA 3,Introduction to the Religions of the East,3
ASIA 4,Introduction to Asian Literatures,3
ASIA 83S,Asian Studies First Year Seminar,3
ASIA 100,What is Asia?,3
ASIA 100Z,What is Asia? - LINKED,3
ASIA 101N,Sports in Asia,3
ASIA 102,Asian Popular Culture,3
ASIA 103,Introduction to Hinduism,3
ASIA 104,Introduction to Buddhism,3
ASIA 105,War and Memory in Asia: Twentieth Century and beyond,3
ASIA 106N,"Asian Traditions of Health, Medicine, and the Body",3
ASIA 120Y,South Asia: A Literary History,3
ASIA 122,Gods to Godzilla: A Survey of Japanese Culture,3
ASIA 171,South Asia since 1500,3
ASIA 172,Introduction to Japanese Civilization,3
ASIA 174,East Asia to 1800,3
ASIA 175,East Asia since 1800,3
ASIA 176,Survey of Indian History,3
ASIA 177,Rise of Modern Southeast Asia,3
ASIA 181,Introduction to the Religions of China and Japan,3
ASIA 182,"Asian Trade: Economy, Industrialization and Capitalism in Asia",3
ASIA 183,"Gender, Family, and Society in East Asia",3
ASIA 184,Society and Culture in the Pacific War,3
ASIA 186,The Silk Roads,3
ASIA 188,"Tibet: People, Places and Spaces",3
ASIA 189,Illicit Asia: An Alternative Introduction to Asia,3
ASIA 200,What Are Asian Languages?,3
ASTRO 19N,Being in the Universe,3
AYFCE 211N,Foundations: Civic and Community Engagement,3
BIOET 100,Bioethics,3
BIOET 110N,"Health, Illness, and the Human Condition",3
BIOET 220N,"Ethics, Society, and Science Fiction",3
BIOET 401Q,"Science, Ethics, Policy, and Law",3
BIOL 197E,*Special Topics Inter-Domain*,3
CAMS 1,Greek and Roman Literature,3
CAMS 4,Jewish and Christian Foundations,3
CAMS 5,Ancient Mediterranean Civilizations,3
CAMS 5Z,Ancient Mediterranean Civilizations,3
CAMS 10,Mesopotamian Civilization,3
CAMS 10U,MESOPOTAMIAN CIVILIZATION,3
CAMS 12N,Lands of the Bible,3
CAMS 15,Wonders of the Ancient World,3
CAMS 20,Egyptian Civilization,3
CAMS 25,Greek Civilization,3
CAMS 25U,Greek Civilization - Honors,3
CAMS 33,Roman Civilization,3
CAMS 44,Ancient Near Eastern and Egyptian Mythology,3
CAMS 45,Classical Mythology,3
CAMS 45H,Classical Mythology,3
CAMS 50,Words: Classical Sources of English Vocabulary,3
CAMS 70,Prophecy in the Bible and the Ancient Near East,3
CAMS 83Y,First-Year Seminar in Classics and Ancient Mediterranean Studies,3
CAMS 90,"Jerusalem: Past, Present, and Future",3
CAMS 100,Ancient Greece,3
CAMS 101,The Roman Republic and Empire,3
CAMS 102,Canaan and Israel in Antiquity,3
CAMS 104,Ancient Egypt,3
CAMS 105,History of the Ancient Near East,3
CAMS 109Y,Writing Systems of the World,3
CAMS 110,Introduction to the Bible: Old Testament,3
CAMS 111,Early Judaism,3
CAMS 113,Jewish Myths and Legends,3
CAMS 115,Literature of the Ancient Near East,3
CAMS 120,New Testament,3
CAMS 121,Jesus the Jew,3
CAMS 122,Apocalypse and Beyond,3
CAMS 123,History of God: Origins of Monotheism,3
CAMS 124,Early and Medieval Christianity,3
CAMS 130,The Ancient World in Film,3
CAMS 140,Classical Archaeology--Ancient Greece,3
CAMS 142,Sport and Spectacle in the Ancient Mediterranean World,3
CAMS 150,Classical Archaeology--Ancient Rome,3
CAMS 153,Dead Sea Scrolls,3
CAMS 160,Sacrifice in the Ancient World,3
CAMS 180,Ancient Warfare,3
CAMS 194,Jerusalem: Sacred and Profane,3
